address,business_id,city,latitude,longitude,name,phone_number,postal_code,state
"123 W Plaza St",253693,"Solana Beach",32.991711,-117.272242,"SADDLE BAR",,92075,CA
"3617 Ocean Ranch Blvd",98780,Oceanside,33.209823,-117.312316,"BIG BOBS BEST PIZZA",,92056,CA
"1561 N Magnolia Ave",142622,"El Cajon",32.819919,-116.962237,"TACO BELL #25846",,92020,CA
"3582 National Ave",178021,"San Diego",32.695992,-117.117072,"SUBWAY #35828",,92113,CA
"5950 Santo Road",256316,"San Diego",32.838853,-117.098057,"DAIRY QUEEN",,92124,CA
"1518 N Magnolia Ave",81657,"El Cajon",32.818594,-116.962323,"ARCO AM/PM #5283",,92020,CA
"805 College Blvd",520776,Oceanside,33.239421,-117.290914,"TONY PEPPERONI",,92057,CA
"8657 Villa la Jolla Drive",349977,"San Diego",32.866162,-117.231564,"TRADER JOES #20",,92037,CA
"1558 North Magnolia Avenue",504297,"San Diego",32.819555,-116.962994,"SUBWAY #1945",,92020,CA
"3199 Stonefield Drive",501705,"San Diego",32.743201,-116.894221,"STEELE CANYON GOLF CLUB",,91935,CA
"1002 Mission Ave",173502,Oceanside,33.198331,-117.37552,"WENDYS #3030",,92054,CA
"2990 Jamacha Rd",337269,"El Cajon",32.739697,-116.941906,"PRESS BOX SPORTS LOUNGE",,92019,CA
"5620 Balboa Avenue",250826,"San Diego",32.820013,-117.180107,"PANERA BREAD",,92117,CA
"14797 Pomerado Rd",182790,Poway,32.980296,-117.062276,"COLD STONE CREAMERY",,92064,CA
"3373 Adams Avenue",517525,"San Diego",32.763268,-117.121222,"THE OULD SOD",,92116,CA
"9821 Carroll Canyon Road",240043,"San Diego",32.902903,-117.114847,"CHEZ NOUS",,92131,CA
"795 Carlsbad Village Dr",70816,Carlsbad,33.161277,-117.345642,"AL'S CAFE IN THE VILLAGE",,92008,CA
"126 Chesterfield Dr",138851,"Cardiff By The Sea",33.019814,-117.280972,"THE SHANTY",,92007,CA
"12930 Campo Rd",359868,Jamul,32.728066,-116.908395,"JAMUL MEAT MARKET",,91935,CA
"2990 Jamacha Rd",518185,"El Cajon",32.739697,-116.941906,"THE SHEESHA LOUNGE",,92019,CA
"1010 Broadway",614080,"San Diego",32.715805,-117.155404,"HIMALAYAN DINE INN",,92101,CA
"1212 South 43rd Street",319298,"San Diego",32.693935,-117.102781,"DELICIAS TACO SHOP",,92113,CA
"4121 Oceanside Boulevard",594664,Oceanside,33.206511,-117.287239,YOGURTLAND,,92056,CA
"1662 Main Street",472672,"San Diego",33.035926,-116.879022,"PIZZA HUT",,92065,CA
"170 North Emerald Drive",609450,Vista,33.189856,-117.279646,"STARBUCKS COFFEE # 23194",,92083,CA
"3993 Goldfinch Street",596079,"San Diego",32.749639,-117.171279,"HEARTWORK COFFEE BAR",,92103,CA
"7720 Paradise Valley Road",605169,"San Diego",32.69603,-117.029129,"BAMBINOS PIZZERIA AND DELI",,92139,CA
"5970 Santo Road",326799,"San Diego",32.839613,-117.098065,"VALERO CORNER STORE #3766",,92124,CA
"4637 Market St",609959,"San Diego",32.711435,-117.094497,"CALIANO BY SPINELLI",,92102,CA
"6465 University Avenue",973507,"San Diego",32.7549252564092,-117.057172029639,"WEI WEI ASIAN ESPRESS",,92115,CA
"6377 Quarry Road",361413,"San Diego",32.702545,-117.007704,"WEENIE QUEEN #3",,91977,CA
"6377 Quarry Rd",530706,"Spring Valley",32.701557,-117.008584,"WEENIE QUEEN #1",,91977,CA
"1307 Imperial Beach Boulevard",382877,"San Diego",32.576442,-117.105506,"DOMINOS PIZZA #7712",,91932,CA
"9335 Kearny Mesa Road",412996,"San Diego",32.892584,-117.118303,"HOLIDAY INN SELECT",,92126,CA
"1820 Main Ct",466142,"Chula Vista",32.594346,-117.033668,"PANDA EXPRESS #1098",,91911,CA
"2270 Hotel Cir N",374750,"San Diego",32.759824,-117.185158,"CROWNE PLAZA HANALEI HOTEL - EMPLOYEE CAFETERIA",,92108,CA
"9676 Campo Road",406291,"San Diego",32.748399,-116.987735,"GRECIAN CAFE",,91977,CA
"250 S Marshall Ave",66684,"El Cajon",32.79314,-116.975572,"A MART",,92020,CA
"139 Pawnee Street",588951,"San Marcos",33.147125,-117.197663,"R & B CATERING 8C60026",,92078,CA
"404 East Chase Avenue",295849,"San Diego",32.780738,-116.957401,"EL CAJON ARCO AM/PM",,92020,CA
"1365 East Main Street",365801,"El Cajon",32.797846,-116.932472,"GARCIAS PUEBLA MERCADO",,92019,CA
"139 Pawnee Street",605334,"San Marcos",33.147125,-117.197663,"R & B CATERING 49302E1",,92078,CA
"2270 Hotel Cir N",569981,"San Diego",32.759824,-117.185158,"CROWNE PLAZA HANALEI HOTEL - MAIN KITCHEN-ROOM SERVICE-BANQUET",,92108,CA
"15817 Bernardo Center Dr",164473,"San Diego",33.005353,-117.09142,"DOMINOS PIZZA #8545",,92127,CA
"1852 National Avenue",479685,"San Diego",32.701273,-117.145798,"RANCHO FRESCO MARKET",,92113,CA
"247 Broadway",533124,"Chula Vista",32.639791,-117.092799,"WILD WOOLLYS SALOON",,91910,CA
"2506 S Santa Fe Ave",266871,Vista,33.163781,-117.205355,"M & V SOFT SERVE ICE CREAM",,92083,CA
"15805 Bernardo Center Drive",302474,"San Diego",33.00504,-117.091223,"JERSEY MIKES SUBS",,92127,CA
"2650 Jamacha Rd",536549,"El Cajon",32.744031,-116.931847,"YOYOS YOGURT",,92019,CA
"2506 Jamacha Rd",355171,"El Cajon",32.744989,-116.929183,"TACO BELL #25488",,92019,CA
"2270 Hotel Cir N",374751,"San Diego",32.759824,-117.185158,"CROWNE PLAZA HANALEI HOTEL - ISLAND SUSHI AND BAR",,92108,CA
"1520 Linda Vista Drive",390955,"San Marcos",33.139459,-117.199222,"EMMA'S CATERING #4",,92078,CA
"5200 North River Road",378577,Oceanside,33.256118,-117.29006,"DEL RIO ELEMENTARY SCHOOL",,92057,CA
"12941 Poway Road",475732,"San Diego",32.955868,-117.050683,"POWAY FUN BOWL",,92064,CA
"4126 Executive Drive",517733,"San Diego",32.875785,-117.215863,"THE PLACE JCC",,92037,CA
"3637 Avocado Blvd",417620,"La Mesa",32.747103,-116.962225,"INTERNATIONAL HOUSE OF PANCAKES",,91941,CA
"1484 East Washington Avenue",526041,"El Cajon",32.788032,-116.927904,"USA #63112",,92019,CA
"11555 Via Rancho San Diego",516910,"El Cajon",32.749087,-116.929516,"THE LIBRARY COFFEE SHOP",,92019,CA
"1852 National Avenue",511170,Hillcrest,32.701273,-117.145798,"TAMALES CHIAPANECOS",,92113,CA
"9148 Campo Rd",261514,"Spring Valley",32.751013,-116.999834,"NEW CHINA RESTAURANT",,91977,CA
"2305 Main St",600676,Julian,33.079251,-116.603378,"JULIAN BREWERY AND BBQ",,92036,CA
"3890 Twiggs Street",484307,"San Diego",32.751899,-117.19706,"ROCKIN BAJA LOBSTER",,92110,CA
"9341 Ruffin Court",292124,"San Diego",32.828308,-117.125601,"JD CATERING ""THE TRUCK""",,92123,CA
"664 N Coast Highway 101",560454,Encinitas,33.061207,-117.301128,"LA ESPECIAL NORTE",,92024,CA
"13293 Black Mountain Road",371556,"San Diego",32.957117,-117.128661,"ROUND TABLE PIZZA",,92129,CA
"1501 E Washington Ave",263873,"El Cajon",32.787517,-116.927038,"SOMBRERO MEXICAN FOOD",,92019,CA
"1175 Avocado Ave",279490,"El Cajon",32.779589,-116.957985,"CLEAR CHOICE WATER STORE AND YOGURT",,92020,CA
"3759 Avocado Blvd",500660,"La Mesa",32.747649,-116.961993,"STARBUCKS COFFEE #14179",,91941,CA
"190 N Coast Highway 101",594177,Encinitas,33.052041,-117.295271,"HAPI FISH RESTAURANT",,92024,CA
"600 F St",76761,"San Diego",32.713625,-117.159244,"ANDAZ SAN DIEGO",,92101,CA
"7777 University Avenue",483701,"La Mesa",32.762156,-117.029808,"RIVIERA SUPPER CLUB",,91941,CA
"1078 Estes Street",555599,"El Cajon",32.780874,-116.966689,"SIDEWAYS BAR",,92020,CA
"2270 Hotel Cir N",337592,"San Diego",32.759824,-117.185158,"CROWNE PLAZA HANALEI HOTEL - KONA CAFE",,92108,CA
"139 Pawnee St",614095,"San Marcos",33.147242,-117.197995,"R & M CATERING",,92078,CA
"626 L Street",973615,"Chula Vista",32.616393,-117.0848649,"SOCIAL SNACK SHACK",,91911,CA
"943 Broadway",611956,"Chula Vista",32.615779,-117.083427,"CLAMATOS AND COCOS ON BROADWAY",,91911,CA
"1200 3rd Avenue",571870,"San Diego",32.718301,-117.162539,"DOWNTOWN JOHNNY BROWNS",,92101,CA
"2234 Logan Avenue",973295,"San Diego",32.697742,-117.1384939,"7 MARES RESTUARANT",,92113,CA
"4488 Convoy Street",249139,"San Diego",32.821475,-117.155177,"GRAB N GO SUBS",,92111,CA
"12929 Rancho Peñasquitos Boulevard",565636,"San Diego",32.951977,-117.10796,"UNITED OIL #43",,92129,CA
"3739 Adams Avenue",225501,"San Diego",32.763209,-117.112985,"CAFE CABARET",,92116,CA
"1737 Sweetwater Rd",509554,"National City",32.661597,-117.081129,"TACO BELL #26779",,91950,CA
"12265 Scripps Poway Pkwy",535330,Poway,32.934718,-117.061383,"WONGS WOK CHINESE CUISINE",,92064,CA
"7125 Broadway",395473,"Lemon Grove",32.742455,-117.044529,"FIRST CHINESE EXPRESS",,91945,CA
"1825 Highland Avenue",340245,"San Diego",32.669004,-117.094804,"WIENERSCHNITZEL #086",,91950,CA
"2654 Alpine Boulevard",301263,"San Diego",32.834766,-116.75635,"DONATOS ITALIAN REST",,91901,CA
"4990 North Harbor Drive",223197,"San Diego",32.725495,-117.225656,"JIMMYS FAMOUS AMERICAN TAVERN",,92106,CA
"1646 Front Street",383705,"San Diego",32.722405,-117.165182,"DOUBLETREE HOTEL",,92101,CA
"2121 Pan American Place",414883,"San Diego",32.728469,-117.152321,"HOUSE OF PACIFIC RELATIONS",,92101,CA
"7209 Broadway",239764,"Lemon Grove",32.742079,-117.042467,"CHEVRON #1922",,91945,CA
"2462 Main Street",604885,"Chula Vista",32.5949,-117.08396,"QUALITY COAST 4KT2993",,91911,CA
"4428 Convoy Street",355893,"San Diego",32.82052,-117.155167,"MANNA B.B.Q",,92111,CA
"1879 Logan Avenue",313590,"San Diego",32.701485,-117.144845,"PANCHITAS BAKERY",,92113,CA
"530 West 21st Street",361401,"San Diego",32.663051,-117.107834,"TROLLEY SIDE DELI",,91950,CA
"2788 Midway Dr",180352,"San Diego",32.747976,-117.203391,"PHO POINT LOMA & GRILL",,92110,CA
"3146 Sports Arena Boulevard",973296,"San Diego",32.7543800670269,-117.2152870409,"7-ELEVEN #2111-34243B",,92110,CA
"2710 Alpine Boulevard",488207,"San Diego",32.83526,-116.755368,"SALSA MEXICAN FOOD",,91901,CA
"1432 Union Street",392444,"San Diego",32.72027,-117.165885,"EXTRAORDINARY DESSERTS",,92101,CA
"6915 Paradise Valley Rd, 7",589224,"San Diego",32.688585,-117.047601,"SUPER SERGIOS TACO SHOP",,92139,CA
"3202 Governor Dr",101269,"San Diego",32.851175,-117.215195,"BITE OF BOSTON",,92122,CA
"5050 N Harbor Dr",164445,"San Diego",32.725533,-117.225921,"PIZZA NOVA",,92106,CA
"1131 Roosevelt Avenue",398595,"San Diego",32.672655,-117.106743,"FRATERNAL ORDER OF EAGLES#2712",,91950,CA
"10066 Pacific Heights Blvd",151773,"San Diego",32.901348,-117.193028,"HANAYA SUSHI CAFE",,92121,CA
"10068 Pacific Heights Blvd",92475,"San Diego",32.901348,-117.193028,"BAWARCHI EXPRESS",,92121,CA
"4875 N Harbor Dr",149983,"San Diego",32.72566,-117.22342,"HOLIDAY INN",,92106,CA
"2462 Main St",151815,"Chula Vista",32.594807,-117.080944,"QUALITY COAST MOBILE",,91911,CA
"2462 Main Street",583004,"Chula Vista",32.5949,-117.08396,"QUALITY COAST CART",,91911,CA
"3641 Madison Ave",97851,"San Diego",32.760949,-117.11442,"BETTINAS CUSTOM CATERING INC",,92116,CA
"2720 Calhoun Street",486692,"San Diego",32.755521,-117.198399,"RUST GENERAL STORE",,92110,CA
"7081 Clairemont Mesa Blvd",151760,"San Diego",32.832575,-117.165054,NIBAN,,92111,CA
"2100 Park Blvd",251239,"San Diego",32.727151,-117.148767,"WORLD BEAT CENTER",,92101,CA
"5500 Grossmont Center Dr",138822,"La Mesa",32.779319,-117.009036,"GROSSMONT NUTRITION",,91942,CA
"9524 Kearny Villa Road",378870,"San Diego",32.896301,-117.120921,"DELI DELIGHT",,92126,CA
"163 Mace Street",388161,"San Diego",32.59343,-117.053078,"EL GALLITO LONCHES",,91911,CA
"4227 Market Street",973400,"San Diego",32.711252,-117.1041559,"KIMS BARBEQUE",,92102,CA
"1680 Hilltop Drive",560344,"Chula Vista",32.597052,-117.051605,"MIS TRES POTRANCAS",,91911,CA
"406 Pier View Way",395184,"San Diego",33.196427,-117.380955,"FIRE WATER",,92054,CA
"1860 Sweetwater Rd",504758,"National City",32.661399,-117.079964,"SUBWAY #4623",,91950,CA
"1879 Logan Ave",138785,"San Diego",32.701707,-117.144633,"RIVAS TACO SHOP #3",,92113,CA
"1816 Palm Canyon Dr",84183,"Borrego Springs",33.257271,-116.320699,ASSAGGIO,,92004,CA
"2462 Main Street",604842,"Chula Vista",32.5949,-117.08396,"COASTAL KONA-KONA ICE",,91911,CA
"5083 Santa Monica Avenue",521505,"San Diego",32.748402,-117.25198,"TOWER TWO CAFE",,92107,CA
"5640 Lake Murray Boulevard",464333,"La Mesa",32.782626,-117.029611,"OUTBACK STEAKHOUSE",,91942,CA
"182 East Main Street",357643,"El Cajon",32.795196,-116.960544,"CUPIDS CATERING",,92020,CA
"606 Morse Street",251448,Oceanside,33.179207,-117.364083,"PRIMO FOODS",,92054,CA
"3545 Del Mar Heights Rd",316286,"San Diego",32.954988,-117.230922,"RUBIOS FRESH MEXICAN GRILL #85",,92130,CA
"3145 Sports Arena Boulevard",353526,"San Diego",32.7518,-117.20589,"STARBUCKS COFFEE #6716",,92110,CA
"2462 Main Street",604840,"Chula Vista",32.5949,-117.08396,"COASTAL KONA",,91911,CA
"12245 Scripps Poway Parkway",973291,Poway,32.934408,-117.0613769,"STARBUCKS COFFEE",,92131,CA
"5500 Grossmont Center Dr",113134,"La Mesa",32.779319,-117.009036,"BURGER FISH & FRIES",,91942,CA
"4020 Bonita Road",436423,"Chula Vista",32.657977,-117.040722,"LIL ALEX BBQ",,91902,CA
"7123 Broadway",487271,"Lemon Grove",32.742456,-117.044585,"SABOR MEXICAN GRILL",,91945,CA
"1520 Linda Vista Drive",583353,"San Marcos",33.139459,-117.199222,"LA JALAPENA CATERING",,92078,CA
"3642 Midway Drive",973416,"San Diego",32.752984,-117.2158389,"LOCAL KRAVE",,92110,CA
"9890 Genesee Avenue",595627,"San Diego",32.884769,-117.222526,"SCRIPPS MEMORIAL HOSPITAL SCHAETZEL",,92037,CA
"3325 Palm Avenue",973401,"San Diego",32.5836748560177,-117.061563427715,"LA CHULA PIZZA",,92154,CA
"3323 Palm Avenue",973323,"San Diego",32.5836754776036,-117.061588563094,"BOTANAS LOCAS",,92154,CA
"344 East H Street",592963,"Chula Vista",32.640403,-117.050841,"NUTRITION ZONE",,91910,CA
"9341 Ruffin Court",591812,"San Diego",32.828308,-117.125601,"KONA ICE OF THE COLLEGE AREA",,92123,CA
"315 East Broadway",454196,"San Diego",33.201617,-117.240793,"MORNING STAR RANCH",,92084,CA
"3615 El Cajon Boulevard",332821,"San Diego",32.755138,-117.115474,"SODA BAR & LOUNGE",,92104,CA
"5401 University Avenue",524392,"Chollas Creek",32.74835,-117.079119,"UNIVERSITY MART",,92105,CA
"5421 El Cajon Boulevard",489442,"San Diego",32.757897,-117.078376,"SANG DAO RESTAURANT",,92115,CA
"1549 El Prado",371567,"San Diego",32.73146,-117.149842,"THE PRADO AT BALBOA PARK",,92101,CA
"1879 Logan Ave",138796,"San Diego",32.701707,-117.144633,"IMPERIAL EXPRESS",,92113,CA
"1264 Auto Park Way",138836,Escondido,33.111189,-117.099315,"SAIGON NOODLES",,92029,CA
"3787 Ingraham Street",374335,"San Diego",32.78856,-117.237149,"CREST LIQUOR",,92109,CA
"9341 Ruffin Court",358804,"San Diego",32.828308,-117.125601,"TACOS MEXICO II",,92123,CA
"9450 Scranton Road",516017,Sorrento,32.893743,-117.203627,"THE FLAME BROILER",," 9212",CA
"635 W Mission Ave",166619,Escondido,33.127215,-117.095329,"PESCADERIA EL TIO MAX",,92025,CA
"1520 Linda Vista Drive",346998,"San Marcos",33.139459,-117.199222,"EMMA'S CATERING #3",,92078,CA
"7855 Ostrow Street",393874,"San Diego",32.813926,-117.156126,"FARMER BROS",,92111,CA
"301 Sheridan Rd",162402,Campo,32.604196,-116.469211,"LT JOHN FINN VFW POST 2080",,91906,CA
"7678 Miramar Rd",164469,"San Diego",32.88512,-117.150812,"FITZEE FOODS KITCHEN",,92126,CA
"9341 Ruffin Court",401128,"San Diego",32.828308,-117.125601,"GARCIAS LUNCH SERVICE",,92123,CA
"4757 University Avenue",319372,"San Diego",32.749457,-117.092156,"THE TOWER BAR",,92105,CA
"9910 Mira Mesa Blvd",82243,"San Diego",32.916778,-117.112715,"ARIANA KABOB HOUSE",,92131,CA
"7162 Broadway",231509,"Lemon Grove",32.74285,-117.044215,"CARLS JR #1043",,91945,CA
"2512 Jamacha Rd",500752,"El Cajon",32.744604,-116.930201,"STARBUCKS COFFEE #5226",,92019,CA
"780 Main Street",325001,Ramona,33.043639,-116.864996,"EL MICHOACAN RESTAURANT",,92065,CA
"4450 Ingraham Street",227072,"San Diego",32.798954,-117.240691,"CAFFE VELOCE",,92109,CA
"725 E St",347891,"Chula Vista",32.63993,-117.098504,MCDONALDS,,91910,CA
"1350 El Prado",462252,"San Diego",32.731514,-117.152028,"OLD GLOBE THEATRE RESTAURANT",,92101,CA
"1706 South Coast Highway",517817,Oceanside,33.176645,-117.362938,"THE PRIVATEER COAL FIRE PIZZA",,92054,CA
"4920 Voltaire Street",415518,"San Diego",32.751268,-117.245249,"HUNGRY LU'S",,92107,CA
"4496 Park Boulevard",319703,"San Diego",32.758938,-117.146358,"LESTATS ON PARK",,92116,CA
"9450 Scranton Road",494865,"San Diego",32.893743,-117.203627,"SITAR INDIAN CUSINE INC",," 9212",CA
"1549 El Prado",377278,"San Diego",32.73146,-117.149842,"DANIELS COFFEE",,92101,CA
"4656 Cardin St",73860,"San Diego",32.825631,-117.162926,"ALTA DENA DAIRY",,92111,CA
"5450 Lea Street",245879,"San Diego",32.745961,-117.077845,"TEEN CHALLENGE OF SO CA HDQTR",,92105,CA
"125 S Main Ave",157659,Fallbrook,33.381843,-117.251359,"MAGEES TAVERN",,92028,CA
"550 Park Blvd, 2104",579594,"San Diego",32.710772,-117.153871,"THE PARLOUR",,92101,CA
"7510 Hazard Center Drive",973509,"San Diego",32.7685523028877,-117.160947760793,"WOOD RANCH BBQ & GRILL",,92108,CA
"6755 Mira Mesa Boulevard",589821,"San Diego",32.906276,-117.172576,"LA VANG RESTAURANT",,92121,CA
"2410 Fletcher Parkway",352181,"El Cajon",32.802539,-116.997745,"RAMCO PETROLEUM # 7",,92020,CA
"200 North Ash Street",588948,Escondido,33.128641,-117.065674,"UNION OF PAN ASIAN COMMUNITIES",,92027,CA
"2514 Jamacha Rd",604933,"El Cajon",32.744895,-116.929433,"JERSEY MIKES",,92019,CA
"3361 Mission Avenue",588376,"San Diego",33.217938,-117.341094,"MISSION 76 GAS",,92058,CA
"1530 Jamacha Rd, K",570871,"El Cajon",32.76818,-116.927872,"DELI BELLY",,92019,CA
"7337 Trade Street",556630,"San Diego",32.888064,-117.164523,"ARAMARK BUSINESS DINING SERVICE",,92121,CA
"11330 Campo Rd",585921,"La Mesa",32.740588,-116.952608,"SKYLINE CHURCH FAMILY CENTER",,91941,CA
"350 Cedar Street",383224,"San Diego",32.722229,-117.161586,"DONNAS COFFEE",,92101,CA
"3910 West Point Loma Boulevard",418464,"San Diego",32.754871,-117.220218,"ITS A TACO SHOP",,92110,CA
"8515 Arjons Drive",427783,"San Diego",32.894453,-117.140763,"KIMS DELI YH FOODS INC",,92126,CA
"6348 College Grove Way",507886,"Chula Vista",32.737953,-117.056034,SUSHIMAN,,91945,CA
"7050 Parkway Dr",74000,"La Mesa",32.774454,-117.044608,"ALVARADO PARKWAY INSTITUTE/BHS",,91942,CA
"3227 Grim Avenue",232325,"San Diego",32.738831,-117.127881,"CAROLES BED & BREAKFAST",,92104,CA
"1520 Linda Vista Drive",588358,"San Marcos",33.139459,-117.199222,"LA JALAPENA CATERING #3",,92078,CA
"1835 Highland Avenue",272839,"San Diego",32.668816,-117.094731,"MI TIERRA RESTAURANT",,91950,CA
"5602 University Avenue",254642,"San Diego",32.748833,-117.074618,"UNIVERSITY CARE CENTER",,92105,CA
"163 Mace Street",535982,"Chula Vista",32.59343,-117.053078,"YAYAS FOOD",,91911,CA
"4111 Home Avenue",370336,"San Diego",32.72321,-117.106795,"MY MARKET",,92105,CA
"1183 East Main Street",492441,"El Cajon",32.794575,-116.941776,"SHAKIRA PASTRY",,92019,CA
"1520 Linda Vista Dr",142544,"San Marcos",33.138915,-117.199497,"EMMAS CATERING #2",,92078,CA
"9906 Mira Mesa Boulevard",472878,"San Diego",32.91695,-117.114108,"PIZZA HUT",,92126,CA
"3424 College Avenue",328252,"San Diego",32.743296,-117.052219,"TARGET STORE #T1846",,92115,CA
"1330 Orange Avenue",300501,"San Diego",32.682727,-117.178809,"VIGILUCCIS RISTORANTE CORONADO",,92118,CA
"6625 Top Gun St",450191,"San Diego",32.908191,-117.17707,"METRO CATERING",,92121,CA
"1116 25th Street",248669,"San Diego",32.717176,-117.140608,"TURF SUPPER CLUB",,92102,CA
"936 Highland Avenue",224208,"San Diego",32.676677,-117.098701,"BY THE BORDER WINGS INC",,91950,CA
"1301 Orange Ave",101128,Coronado,32.683506,-117.178687,"BISTRO D ASIA",,92118,CA
"3770 Voltaire St",138779,"San Diego",32.740592,-117.229734,"STUMPS MARKET",,92107,CA
"5550 University Ave",355691,"San Diego",32.747789,-117.076329,"PROMISE HOSPITAL OF SAN DIEGO",,92105,CA
"4610 De Soto Street",207699,"San Diego",32.806786,-117.217828,"LA QUINTA",,92109,CA
"8650 Miramar Road",973413,"San Diego",32.8934840314578,-117.136260028661,"LILY LUNCH BOX",,92126,CA
"139 Pawnee Street",591875,"San Marcos",33.147125,-117.197663,"KONA ICE OF NW VISTA",,92078,CA
"5413 Redwood St",142580,"San Diego",32.73767,-117.078957,"CASA SONORAS MEXICAN FOOD",,92105,CA
"139 Pawnee Street",560601,"San Marcos",33.147125,-117.197663,"KONA ICE LA JOLLA",,92078,CA
"92 Horton Plz",178036,"San Diego",32.713247,-117.163353,"JIMBOS NATURALLY",,92101,CA
"150 B Avenue",974077,Coronado,32.6971058335296,-117.17052674186,"SNOW FOX SUSHI AT SMART AND FINAL",,92118,CA
"4637 Market Street",378993,"San Diego",32.711038,-117.094915,"DELICIOSO FOOD TRUCK",,92102,CA
"92 Horton Plz",178035,"San Diego",32.713247,-117.163353,"KIKKA SUSHI",,92101,CA
"320 Date Street",309804,"San Diego",32.723511,-117.161599,"FIRST PRESB CH OF SAN DIEGO",,92101,CA
"9330 Balboa Ave",149981,"San Diego",32.822368,-117.128745,"JACK IN THE BOX #3023",,92123,CA
"9357 Spectrum Center Blvd",419510,"San Diego",32.825608,-117.128947,"JACK IN THE BOX #9294",,92123,CA
"123 East Carmel Street",408434,"San Marcos",33.135813,-117.162723,"HAMPTON INN",,92069,CA
"6655 Alvarado Rd",73996,"San Diego",32.777225,-117.057133,"ALVARADO HOSPITAL",,92120,CA
"1100 5th Avenue",350168,"San Diego",32.716886,-117.160263,OGAWASHI,,92101,CA
"3054 University Avenue",492094,"San Diego",32.74854,-117.128441,"SEVEN GRAND WHISKEY BAR",,92104,CA
"2222 Mission Avenue",290288,Oceanside,33.20807,-117.360573,ROSICRUCIAN,,92058,CA
"142 University Ave",162347,"San Diego",32.748242,-117.163083,"CHARISMA CUCINA ITALIANA, INC",,92103,CA
"1215 El Carmel Place",311193,"San Diego",32.778525,-117.249371,"MISSION BAY YACHT CLUB",,92109,CA
"1903 Highland Avenue",404976,"San Diego",32.668662,-117.094669,"GORDITAS DON ANDRES",,91950,CA
"120 Elm Street",295223,"San Diego",32.72414,-117.163607,"SAN DIEGO RESCUE MISSION INC",,92101,CA
"735 E Mission Rd",508682,"San Marcos",33.144828,-117.14639,"T & H PRIME MEATS & SAUSAGE",,92069,CA
"8385 Miramar Mall",290871,"San Diego",32.879266,-117.18277,"MAUI WOWI #334",,92121,CA
"8920 Miramar Road",493009,"San Diego",32.893791,-117.1311,"SHELL STATION #121634",,92126,CA
