"business_id","Score","date","type"
68352,90,"20160107","Routine - Unscheduled"
68353,96,"20161003","Routine - Unscheduled"
68353,94,"20150126","Routine - Unscheduled"
68353,,"20140422","Complaint"
68353,86,"20140211","Routine - Unscheduled"
68353,,"20140211","Non-inspection site visit"
68356,100,"20160829","Routine - Unscheduled"
68356,100,"20150424","Routine - Unscheduled"
68356,100,"20140212","Routine - Unscheduled"
68360,82,"20160405","Routine - Unscheduled"
68360,100,"20150202","Routine - Unscheduled"
68362,100,"20160301","Routine - Unscheduled"
68362,96,"20150313","Routine - Unscheduled"
68362,96,"20140619","Routine - Unscheduled"
68362,,"20140220","Complaint"
68365,,"20160817","Non-inspection site visit"
68365,,"20141218","Reinspection/Followup"
68365,83,"20141217","Routine - Unscheduled"
68366,,"20150108","Reinspection/Followup"
68366,77,"20141204","Routine - Unscheduled"
68366,,"20140326","Reinspection/Followup"
68366,81,"20140319","Routine - Unscheduled"
68379,84,"20160822","Routine - Unscheduled"
68379,88,"20151008","Routine - Unscheduled"
68379,79,"20140729","Routine - Unscheduled"
68379,94,"20131227","Routine - Unscheduled"
68386,,"20151118","Routine - Unscheduled"
68390,,"20160919","Reinspection/Followup"
68390,82,"20160829","Routine - Unscheduled"
68390,,"20150401","Reinspection/Followup"
68390,,"20150312","New Construction"
68390,83,"20150303","Routine - Unscheduled"
68390,,"20140421","Reinspection/Followup"
68390,74,"20140407","Routine - Unscheduled"
68394,90,"20150828","Routine - Unscheduled"
68394,94,"20150112","Routine - Unscheduled"
68400,,"20160419","Complaint"
68400,,"20150528","Reinspection/Followup"
68400,,"20150501","Reinspection/Followup"
68400,82,"20150423","Routine - Unscheduled"
68400,87,"20140328","Routine - Unscheduled"
68401,92,"20160426","Routine - Unscheduled"
68401,100,"20150302","Routine - Unscheduled"
68401,,"20141002","Non-inspection site visit"
68401,93,"20140911","Routine - Unscheduled"
68401,,"20140313","Reinspection/Followup"
68401,91,"20140305","Routine - Unscheduled"
68403,,"20160513","Reinspection/Followup"
68403,74,"20160128","Routine - Unscheduled"
68403,,"20150313","Reinspection/Followup"
68403,68,"20150217","Routine - Unscheduled"
68403,77,"20140409","Routine - Unscheduled"
68407,,"20150603","Reinspection/Followup"
68407,89,"20150520","Routine - Unscheduled"
68407,98,"20140604","Routine - Unscheduled"
68407,,"20140131","Reinspection/Followup"
68412,94,"20160830","Routine - Unscheduled"
68412,,"20151116","Reinspection/Followup"
68412,79,"20151026","Routine - Unscheduled"
68412,,"20150127","Reinspection/Followup"
68412,94,"20150109","Routine - Unscheduled"
68412,90,"20140508","Routine - Unscheduled"
68421,96,"20161221","Routine - Unscheduled"
68421,92,"20160616","Routine - Unscheduled"
68421,86,"20140905","Routine - Unscheduled"
68422,96,"20161221","Routine - Unscheduled"
68422,94,"20160616","Routine - Unscheduled"
68422,90,"20140905","Routine - Unscheduled"
68428,,"20161209","Reinspection/Followup"
68428,94,"20161013","Routine - Unscheduled"
68428,,"20160715","Reinspection/Followup"
68428,,"20160428","Non-inspection site visit"
68428,84,"20160427","Routine - Unscheduled"
68428,,"20150819","Reinspection/Followup"
68428,90,"20150805","Routine - Unscheduled"
68428,,"20141010","Reinspection/Followup"
68428,76,"20140922","Routine - Unscheduled"
68428,98,"20140311","Routine - Unscheduled"
68430,92,"20161108","Routine - Unscheduled"
68430,92,"20160517","Routine - Unscheduled"
68430,,"20140527","Routine - Scheduled"
68431,90,"20160920","Routine - Unscheduled"
68431,,"20151229","New Construction"
68431,,"20151202","Non-inspection site visit"
68431,91,"20150227","Routine - Unscheduled"
68431,91,"20140605","Routine - Unscheduled"
68433,74,"20160309","Routine - Unscheduled"
68433,,"20141210","Reinspection/Followup"
68433,64,"20141103","Routine - Unscheduled"
68442,,"20160809","Reinspection/Followup"
68442,78,"20160804","Routine - Unscheduled"
68442,,"20140807","Reinspection/Followup"
68442,87,"20140731","Routine - Unscheduled"
68442,92,"20140124","Routine - Unscheduled"
68442,,"20140124","Foodborne Illness Investigation"
68451,,"20160928","Reinspection/Followup"
68451,84,"20160909","Routine - Unscheduled"
68451,,"20160517","Reinspection/Followup"
68451,76,"20160427","Routine - Unscheduled"
68451,78,"20140506","Routine - Unscheduled"
68452,83,"20160419","Routine - Unscheduled"
68452,,"20150116","Reinspection/Followup"
68452,89,"20150106","Routine - Unscheduled"
68452,,"20140409","Reinspection/Followup"
68452,79,"20140408","Routine - Unscheduled"
68454,77,"20160223","Routine - Unscheduled"
68454,,"20141003","Reinspection/Followup"
68454,,"20140917","Reinspection/Followup"
68454,,"20140828","Reinspection/Followup"
68454,72,"20140827","Routine - Unscheduled"
68454,,"20140128","Non-inspection site visit"
68454,92,"20140124","Routine - Unscheduled"
68462,96,"20150605","Routine - Unscheduled"
68462,98,"20140512","Routine - Unscheduled"
68462,100,"20131226","Routine - Unscheduled"
68467,98,"20160603","Routine - Unscheduled"
68467,100,"20141208","Routine - Unscheduled"
68467,100,"20140502","Routine - Unscheduled"
68469,86,"20140917","Routine - Unscheduled"
68483,85,"20160816","Routine - Unscheduled"
68483,94,"20160210","Routine - Unscheduled"
68483,96,"20140929","Routine - Unscheduled"
68493,,"20161114","Reinspection/Followup"
68493,81,"20161017","Routine - Unscheduled"
68493,92,"20151109","Routine - Unscheduled"
68493,,"20141222","Reinspection/Followup"
68493,90,"20141210","Routine - Unscheduled"
68493,,"20140725","Non-inspection site visit"
68493,,"20140508","Reinspection/Followup"
68493,96,"20140424","Routine - Unscheduled"
68500,87,"20160730","Routine - Unscheduled"
68500,,"20160730","Reinspection/Followup"
68500,96,"20160507","Routine - Unscheduled"
68500,98,"20151017","Routine - Unscheduled"
68500,79,"20140628","Routine - Unscheduled"
68503,,"20160412","Reinspection/Followup"
68503,92,"20160405","Routine - Unscheduled"
68503,100,"20140415","Routine - Unscheduled"
68504,98,"20161107","Routine - Unscheduled"
68504,96,"20150612","Routine - Unscheduled"
68504,98,"20140519","Routine - Unscheduled"
68508,,"20161011","Reinspection/Followup"
68508,,"20161007","Reinspection/Followup"
68508,84,"20161004","Routine - Unscheduled"
68508,90,"20150902","Routine - Unscheduled"
68508,81,"20140707","Routine - Unscheduled"
68508,94,"20140124","Routine - Unscheduled"
68511,98,"20161021","Routine - Unscheduled"
68511,96,"20160112","Routine - Unscheduled"
68511,,"20141023","Reinspection/Followup"
68511,91,"20141016","Routine - Unscheduled"
68511,90,"20140131","Routine - Unscheduled"
68511,,"20140127","Non-inspection site visit"
68540,94,"20161121","Routine - Unscheduled"
68540,90,"20160617","Routine - Unscheduled"
68540,,"20160301","Non-inspection site visit"
68540,100,"20141209","Routine - Unscheduled"
68540,89,"20140520","Routine - Unscheduled"
68544,,"20161208","Reinspection/Followup"
68544,84,"20161101","Routine - Unscheduled"
68544,,"20160526","Reinspection/Followup"
68544,81,"20160509","Routine - Unscheduled"
68544,96,"20140523","Routine - Unscheduled"
68560,90,"20160912","Routine - Unscheduled"
68560,,"20160912","Complaint"
68560,,"20150825","Reinspection/Followup"
68560,,"20150818","Non-inspection site visit"
68560,64,"20150817","Routine - Unscheduled"
68560,,"20150402","Non-inspection site visit"
68560,,"20140612","Reinspection/Followup"
68560,,"20140521","Non-inspection site visit"
68560,75,"20140512","Routine - Unscheduled"
68591,100,"20160818","Routine - Unscheduled"
68591,100,"20150526","Routine - Unscheduled"
68591,100,"20140324","Routine - Unscheduled"
68600,,"20160815","Reinspection/Followup"
68600,82,"20160810","Routine - Unscheduled"
68600,92,"20151119","Routine - Unscheduled"
68600,,"20140806","Reinspection/Followup"
68600,83,"20140805","Routine - Unscheduled"
68602,96,"20150310","Routine - Unscheduled"
68602,100,"20140225","Routine - Unscheduled"
68608,90,"20161101","Routine - Unscheduled"
68608,88,"20160517","Routine - Unscheduled"
68608,92,"20140527","Routine - Unscheduled"
68615,92,"20141217","Routine - Unscheduled"
68616,100,"20151204","Routine - Unscheduled"
68616,98,"20150202","Routine - Unscheduled"
68618,,"20160520","Reinspection/Followup"
68618,,"20160509","Reinspection/Followup"
68618,74,"20160406","Routine - Unscheduled"
68618,,"20160406","Complaint"
68618,,"20160322","Non-inspection site visit"
68618,92,"20150220","Routine - Unscheduled"
68618,,"20140821","Non-inspection site visit"
68618,88,"20140820","Routine - Unscheduled"
68618,,"20140218","Reinspection/Followup"
68618,87,"20140204","Routine - Unscheduled"
68626,92,"20160527","Routine - Unscheduled"
68626,80,"20150121","Routine - Unscheduled"
68629,92,"20160606","Routine - Unscheduled"
68629,,"20141023","New Construction"
68629,,"20141023","Routine - Unscheduled"
68629,,"20140214","New Construction"
68633,,"20160510","Complaint"
68633,,"20160510","Reinspection/Followup"
68633,72,"20160503","Routine - Unscheduled"
68633,94,"20150122","Routine - Unscheduled"
68633,,"20140516","Reinspection/Followup"
68633,46,"20140512","Routine - Unscheduled"
68633,,"20140422","Non-inspection site visit"
68633,,"20140107","Non-inspection site visit"
68644,96,"20160603","Routine - Unscheduled"
68644,94,"20151006","Routine - Unscheduled"
68644,98,"20140416","Routine - Unscheduled"
68649,73,"20161015","Routine - Unscheduled"
68649,,"20160121","Structural Inspection"
68649,73,"20141022","Routine - Unscheduled"
68649,98,"20140409","Routine - Unscheduled"
68659,,"20160401","New Construction"
68659,87,"20150326","Routine - Unscheduled"
68672,,"20150427","Reinspection/Followup"
68672,,"20150408","Reinspection/Followup"
68672,64,"20150407","Routine - Unscheduled"
68672,83,"20140714","Routine - Unscheduled"
68672,,"20140110","Reinspection/Followup"
68672,75,"20131227","Routine - Unscheduled"
68674,96,"20160314","Routine - Unscheduled"
68674,96,"20150511","Routine - Unscheduled"
68674,94,"20140506","Routine - Unscheduled"
68690,94,"20160408","Routine - Unscheduled"
68690,96,"20150302","Routine - Unscheduled"
68690,93,"20140616","Routine - Unscheduled"
68692,94,"20161017","Routine - Unscheduled"
68692,92,"20160428","Routine - Unscheduled"
68692,96,"20151230","Routine - Unscheduled"
68692,,"20150731","Reinspection/Followup"
68692,89,"20150626","Routine - Unscheduled"
68692,89,"20140611","Routine - Unscheduled"
68696,,"20160623","Reinspection/Followup"
68696,83,"20160614","Routine - Unscheduled"
68696,94,"20150402","Routine - Unscheduled"
68696,98,"20140609","Routine - Unscheduled"
68699,98,"20161026","Routine - Unscheduled"
68699,,"20160325","Reinspection/Followup"
68699,88,"20160317","Routine - Unscheduled"
68699,100,"20141204","Routine - Unscheduled"
68699,100,"20140516","Routine - Unscheduled"
68701,96,"20161013","Routine - Unscheduled"
68701,,"20160310","Reinspection/Followup"
68701,,"20160303","Reinspection/Followup"
68701,80,"20160224","Routine - Unscheduled"
68701,100,"20140327","Routine - Unscheduled"
68713,100,"20150610","Routine - Unscheduled"
68713,,"20140515","Routine - Unscheduled"
68714,100,"20150610","Routine - Unscheduled"
68714,,"20140515","Reinspection/Followup"
68714,,"20140515","Routine - Unscheduled"
68716,100,"20160819","Routine - Unscheduled"
68716,100,"20150818","Routine - Unscheduled"
68716,100,"20141110","Routine - Unscheduled"
68716,100,"20140424","Routine - Unscheduled"
68718,90,"20161019","Routine - Unscheduled"
68718,,"20150507","Reinspection/Followup"
68718,90,"20150209","Routine - Unscheduled"
68718,96,"20140618","Routine - Unscheduled"
68739,100,"20160310","Routine - Unscheduled"
68739,100,"20150324","Routine - Unscheduled"
68739,,"20141009","Non-inspection site visit"
68739,,"20140226","Reinspection/Followup"
68739,100,"20140226","Routine - Unscheduled"
68742,98,"20140614","Routine - Unscheduled"
68753,90,"20150603","Routine - Unscheduled"
68753,,"20140418","Reinspection/Followup"
68753,87,"20140306","Routine - Unscheduled"
68761,88,"20140922","Routine - Unscheduled"
68762,100,"20140225","Routine - Unscheduled"
68763,,"20160722","Reinspection/Followup"
68763,86,"20160712","Routine - Unscheduled"
68763,,"20160311","Reinspection/Followup"
68763,80,"20160304","Routine - Unscheduled"
68763,94,"20140814","Routine - Unscheduled"
68763,,"20140814","Complaint"
68763,93,"20140423","Routine - Unscheduled"
68764,,"20161207","New Construction"
68764,100,"20160502","Routine - Unscheduled"
68764,,"20160216","New Construction"
68764,,"20150511","Complaint Reinspection/Followup"
68764,,"20150428","Complaint"
68764,94,"20150211","Routine - Unscheduled"
68764,,"20140207","Reinspection/Followup"
68764,96,"20140130","Routine - Unscheduled"
68766,100,"20151130","Routine - Unscheduled"
68766,93,"20140725","Routine - Unscheduled"
68766,,"20140203","Reinspection/Followup"
68766,76,"20140131","Routine - Unscheduled"
68768,88,"20160607","Routine - Unscheduled"
68768,80,"20150127","Routine - Unscheduled"
68768,,"20140513","Reinspection/Followup"
68768,,"20140416","Reinspection/Followup"
68768,89,"20140324","Routine - Unscheduled"
68773,,"20161108","Reinspection/Followup"
68773,90,"20160823","Routine - Unscheduled"
68773,,"20141105","Complaint"
68773,,"20140903","Reinspection/Followup"
68773,,"20140903","Complaint"
68773,84,"20140521","Routine - Unscheduled"
68773,,"20140207","Reinspection/Followup"
68774,,"20160617","Reinspection/Followup"
68774,,"20160609","Reinspection/Followup"
68774,93,"20160602","Routine - Unscheduled"
68774,100,"20150430","Routine - Unscheduled"
68775,,"20161018","Complaint"
68775,100,"20160201","Routine - Unscheduled"
68775,94,"20150409","Routine - Unscheduled"
68775,96,"20140529","Routine - Unscheduled"
68784,,"20160602","Reinspection/Followup"
68784,90,"20160510","Routine - Unscheduled"
68784,100,"20150331","Routine - Unscheduled"
68784,100,"20140404","Routine - Unscheduled"
68799,,"20160721","Reinspection/Followup"
68799,,"20160713","Complaint"
68799,86,"20160526","Routine - Unscheduled"
68799,,"20150114","Complaint"
68799,96,"20140418","Routine - Unscheduled"
68800,,"20150720","Non-inspection site visit"
68804,,"20160121","Structural Inspection"
68804,92,"20150317","Routine - Unscheduled"
68804,92,"20140226","Routine - Unscheduled"
68808,,"20160804","Reinspection/Followup"
68808,82,"20160628","Routine - Unscheduled"
68808,86,"20150331","Routine - Unscheduled"
68808,96,"20140317","Routine - Unscheduled"
68811,,"20160406","Reinspection/Followup"
68811,,"20160331","Reinspection/Followup"
68811,94,"20160324","Routine - Unscheduled"
68811,98,"20141009","Routine - Unscheduled"
68811,100,"20140205","Routine - Unscheduled"
68813,,"20161129","Reinspection/Followup"
68813,,"20161025","Complaint"
68813,82,"20161025","Routine - Unscheduled"
68813,,"20151026","New Construction"
68813,,"20150928","Reinspection/Followup"
68813,88,"20150706","Routine - Unscheduled"
68813,,"20140507","Reinspection/Followup"
68813,87,"20140429","Routine - Unscheduled"
68814,92,"20151210","Routine - Unscheduled"
68814,,"20150520","Reinspection/Followup"
68814,,"20150407","Reinspection/Followup"
68814,93,"20150320","Routine - Unscheduled"
68814,96,"20140211","Routine - Unscheduled"
68824,,"20141121","Reinspection/Followup"
68824,,"20141104","Reinspection/Followup"
68824,76,"20141023","Routine - Unscheduled"
68824,82,"20140207","Routine - Unscheduled"
68826,,"20160204","Reinspection/Followup"
68826,92,"20160204","Routine - Unscheduled"
68826,,"20140924","Reinspection/Followup"
