"business_id","date","description"
61550,"20160831","Unclean or unsanitary food contact surfaces"
61550,"20160831","Improper cooling methods"
61550,"20150120","Unclean or unsanitary food contact surfaces  [ date violation corrected: 8/31/2016 ]"
61550,"20150120","Permit license or inspection report not posted  [ date violation corrected: 8/31/2016 ]"
61550,"20140602","Moderate risk food holding temperature   [ date violation corrected: 1/20/2015 ]"
61579,"20150513","High risk food holding temperature   [ date violation corrected: 7/16/2015 ]"
61579,"20150513","Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/16/2015 ]"
61579,"20150513","Improper food storage  [ date violation corrected: 7/16/2015 ]"
61579,"20140318","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 3/25/2014 ]"
61579,"20140318","No thermometers or uncalibrated thermometers   [ date violation corrected: 3/25/2014 ]"
61579,"20140318","Unclean or degraded floors walls or ceilings  [ date violation corrected: 3/25/2014 ]"
61579,"20140318","Permit license or inspection report not posted  [ date violation corrected: 3/25/2014 ]"
61579,"20140318","Improper storage use or identification of toxic substances  [ date violation corrected: 3/25/2014 ]"
61592,"20150402","Moderate risk vermin infestation"
61592,"20150402","Improper food storage"
61592,"20150402","Unclean or degraded floors walls or ceilings"
61592,"20150402","Unapproved or unmaintained equipment or utensils"
61595,"20160413","Noncompliance with HAACP plan or variance"
61595,"20160413","Inadequate and inaccessible handwashing facilities"
61595,"20160413","Moderate risk food holding temperature "
61595,"20160413","Low risk vermin infestation"
61595,"20140204","Food safety certificate or food handler card not available  [ date violation corrected: 2/4/2014 ]"
61598,"20160913","Unclean or degraded floors walls or ceilings"
61598,"20160913","Inadequate procedures or records for time as a public health control "
61598,"20160913","Insufficient hot water or running water  [ date violation corrected: 9/13/2016 ]"
61598,"20150427","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/13/2016 ]"
61598,"20150427","Unclean or degraded floors walls or ceilings  [ date violation corrected: 9/13/2016 ]"
61598,"20150427","Foods not protected from contamination  [ date violation corrected: 9/13/2016 ]"
61598,"20140916","Foods not protected from contamination  [ date violation corrected: 9/16/2014 ]"
61598,"20140916","Unclean nonfood contact surfaces  [ date violation corrected: 4/27/2015 ]"
61598,"20140403","Improper reheating of food  [ date violation corrected: 4/3/2014 ]"
61598,"20140403","Unclean hands or improper use of gloves  [ date violation corrected: 4/3/2014 ]"
61602,"20140321","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/29/2015 ]"
61602,"20140321","High risk food holding temperature   [ date violation corrected: 4/29/2015 ]"
61602,"20140321","Improper thawing methods   [ date violation corrected: 4/29/2015 ]"
61612,"20150318","Inadequate food safety knowledge or lack of certified food safety manager"
61635,"20160907","Permit license or inspection report not posted  [ date violation corrected: 9/20/2016 ]"
61635,"20160907","Improper or defective plumbing  [ date violation corrected: 9/20/2016 ]"
61635,"20160907","Moderate risk food holding temperature   [ date violation corrected: 9/20/2016 ]"
61635,"20160907","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/20/2016 ]"
61641,"20140828","Unclean or degraded floors walls or ceilings  [ date violation corrected: 11/13/2015 ]"
61643,"20141203","No thermometers or uncalibrated thermometers "
61643,"20141203","Moderate risk food holding temperature "
61643,"20141203","Inadequate food safety knowledge or lack of certified food safety manager"
61643,"20140519","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 12/1/2014 ]"
61643,"20140519","Moderate risk food holding temperature   [ date violation corrected: 12/1/2014 ]"
61643,"20140519","Improper storage of equipment utensils or linens  [ date violation corrected: 12/1/2014 ]"
61643,"20140519","Permit license or inspection report not posted  [ date violation corrected: 12/1/2014 ]"
61643,"20140519","Inadequate ventilation or lighting  [ date violation corrected: 12/1/2014 ]"
61669,"20160427","Improper thawing methods   [ date violation corrected: 4/27/2016 ]"
61669,"20160427","Employee eating or smoking  [ date violation corrected: 4/27/2016 ]"
61669,"20160427","Inadequate and inaccessible handwashing facilities"
61669,"20150225","High risk food holding temperature   [ date violation corrected: 4/28/2016 ]"
61669,"20140218","Inadequate ventilation or lighting  [ date violation corrected: 2/20/2014 ]"
61669,"20140218","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 2/20/2014 ]"
61669,"20140218","Foods not protected from contamination  [ date violation corrected: 2/20/2014 ]"
61669,"20140218","High risk food holding temperature   [ date violation corrected: 2/20/2014 ]"
61697,"20160823","Unclean or degraded floors walls or ceilings"
61697,"20160823","Moderate risk food holding temperature "
61697,"20160823","Moderate risk vermin infestation"
61697,"20150811","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/3/2015 ]"
61697,"20150811","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 9/3/2015 ]"
61697,"20150811","Improper cooling methods  [ date violation corrected: 9/3/2015 ]"
61697,"20150811","Moderate risk vermin infestation  [ date violation corrected: 9/3/2015 ]"
61697,"20140520","Improper thawing methods   [ date violation corrected: 7/8/2014 ]"
61697,"20140520","Inadequate or unsanitary refuse containers or area or no garbage service  [ date violation corrected: 7/8/2014 ]"
61697,"20140520","Improper food storage  [ date violation corrected: 7/8/2014 ]"
61697,"20140520","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 7/8/2014 ]"
61697,"20140520","High risk vermin infestation  [ date violation corrected: 7/8/2014 ]"
61728,"20160920","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 9/30/2016 ]"
61728,"20160920","Moderate risk food holding temperature   [ date violation corrected: 9/30/2016 ]"
61728,"20160920","Improper food storage  [ date violation corrected: 9/30/2016 ]"
61728,"20160920","High risk vermin infestation  [ date violation corrected: 9/30/2016 ]"
61728,"20150821","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 8/21/2015 ]"
61728,"20150306","Unapproved food source  [ date violation corrected: 3/31/2015 ]"
61728,"20150306","Moderate risk vermin infestation  [ date violation corrected: 3/31/2015 ]"
61728,"20140814","Improper storage use or identification of toxic substances  [ date violation corrected: 3/6/2015 ]"
61736,"20160222","Inadequate dressing rooms or improper storage of personal items"
61736,"20160222","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 2/22/2016 ]"
61736,"20150218","Improper thawing methods   [ date violation corrected: 2/22/2016 ]"
61736,"20150218","Inadequate ventilation or lighting  [ date violation corrected: 2/22/2016 ]"
61736,"20140417","Moderate risk vermin infestation  [ date violation corrected: 5/28/2014 ]"
61736,"20140417","Improper cooling methods  [ date violation corrected: 5/28/2014 ]"
61789,"20161014","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 10/14/2016 ]"
61789,"20161014","Moderate risk food holding temperature   [ date violation corrected: 10/14/2016 ]"
61789,"20161014","Moderate risk vermin infestation"
61789,"20160405","Permit license or inspection report not posted  [ date violation corrected: 10/14/2016 ]"
61789,"20160405","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 4/5/2016 ]"
61789,"20160405","Moderate risk food holding temperature   [ date violation corrected: 4/5/2016 ]"
61789,"20160405","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 10/14/2016 ]"
61789,"20140304","Unclean hands or improper use of gloves  [ date violation corrected: 3/5/2014 ]"
61789,"20140304","Unclean nonfood contact surfaces  [ date violation corrected: 3/5/2014 ]"
61789,"20140304","Contaminated or adulterated food  [ date violation corrected: 3/5/2014 ]"
61789,"20140304","Unclean or unsanitary food contact surfaces  [ date violation corrected: 3/5/2014 ]"
61789,"20140304","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 3/5/2014 ]"
61789,"20140304","High risk vermin infestation  [ date violation corrected: 3/5/2014 ]"
61802,"20140305","Inadequate dressing rooms or improper storage of personal items"
61802,"20140305","Inadequate food safety knowledge or lack of certified food safety manager"
61802,"20140305","Employee eating or smoking"
61802,"20140305","Unclean or degraded floors walls or ceilings"
61806,"20161013","Inadequate food safety knowledge or lack of certified food safety manager"
61806,"20160414","Food safety certificate or food handler card not available  [ date violation corrected: 9/27/2016 ]"
61806,"20141010","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 10/5/2015 ]"
61806,"20140428","Food safety certificate or food handler card not available  [ date violation corrected: 10/1/2014 ]"
61816,"20160728","Inadequate food safety knowledge or lack of certified food safety manager"
61816,"20160728","Inadequately cleaned or sanitized food contact surfaces"
61816,"20160728","Foods not protected from contamination"
61816,"20160728","Unclean or degraded floors walls or ceilings"
61816,"20160728","Inadequate and inaccessible handwashing facilities"
61816,"20150220","Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/28/2016 ]"
61816,"20150220","Moderate risk vermin infestation  [ date violation corrected: 7/28/2016 ]"
61816,"20150220","Food safety certificate or food handler card not available  [ date violation corrected: 7/28/2016 ]"
61816,"20150220","Moderate risk food holding temperature   [ date violation corrected: 7/28/2016 ]"
61816,"20150220","Improper cooling methods  [ date violation corrected: 7/28/2016 ]"
61816,"20140620","High risk food holding temperature   [ date violation corrected: 2/20/2015 ]"
61816,"20140327","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 6/20/2014 ]"
61816,"20140327","Worker safety hazards  [ date violation corrected: 6/20/2014 ]"
61816,"20140327","Foods not protected from contamination  [ date violation corrected: 6/20/2014 ]"
61816,"20140327","Unclean nonfood contact surfaces  [ date violation corrected: 6/20/2014 ]"
61823,"20150408","Foods not protected from contamination"
61823,"20150408","Contaminated or adulterated food"
61823,"20150408","Unclean or degraded floors walls or ceilings"
61823,"20150408","Insufficient hot water or running water"
61823,"20150408","Improper thawing methods "
61823,"20150408","High risk vermin infestation"
61856,"20160413","Permit license or inspection report not posted"
61856,"20160413","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/13/2016 ]"
61856,"20160413","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 4/13/2016 ]"
61856,"20141114","Permit license or inspection report not posted  [ date violation corrected: 4/13/2016 ]"
61856,"20141114","Unclean or degraded floors walls or ceilings  [ date violation corrected: 4/13/2016 ]"
