"business_id","score","date","type"
64917,"90","20160721","routine"
64917,"96","20150402","routine"
64917,"92","20140109","routine"
64932,"76","20151022","routine"
64932,"86","20140514","routine"
64933,"85","20161114","routine"
64933,"100","20160203","routine"
64938,"98","20160129","routine"
64938,"100","20150109","routine"
64940,"85","20150211","routine"
64940,"88","20140804","routine"
64945,"84","20160621","routine"
64945,"92","20150603","routine"
64945,"92","20140506","routine"
64958,"94","20150611","routine"
64958,"96","20140627","routine"
64975,"71","20140428","routine"
65004,"98","20160517","routine"
65004,"98","20150225","routine"
65004,"98","20140910","routine"
65007,"86","20140317","routine"
65012,"86","20160802","routine"
65012,"85","20140506","routine"
65014,"84","20150622","routine"
65014,"90","20140708","routine"
65014,"92","20131231","routine"
65026,"87","20161109","routine"
65026,"98","20160331","routine"
65026,"98","20150112","routine"
65026,"96","20140424","routine"
65032,"88","20160518","routine"
65032,"90","20150511","routine"
65032,"94","20140303","routine"
65050,"71","20160608","routine"
65050,"90","20150409","routine"
65050,"81","20140911","routine"
65050,"78","20140321","routine"
65051,"87","20160621","routine"
65051,"96","20150203","routine"
65051,"98","20140507","routine"
65057,"86","20160603","routine"
65057,"92","20141104","routine"
65060,"94","20160603","routine"
65060,"94","20141118","routine"
65060,"100","20140129","routine"
65066,"72","20160810","routine"
65066,"82","20150204","routine"
65066,"77","20140813","routine"
65086,"86","20160712","routine"
65086,"96","20141110","routine"
65086,"87","20140227","routine"
65093,"100","20161009","routine"
65103,"92","20160527","routine"
65103,"94","20150121","routine"
65103,"96","20140728","routine"
65111,"94","20160203","routine"
65111,"86","20150803","routine"
65111,"85","20140716","routine"
65111,"86","20140115","routine"
65115,"89","20160927","routine"
65115,"93","20160406","routine"
65115,"98","20141104","routine"
65115,"100","20140415","routine"
65137,"88","20160810","routine"
65137,"88","20150622","routine"
65137,"92","20140529","routine"
65138,"96","20150323","routine"
65139,"72","20160728","routine"
65139,"82","20150706","routine"
65139,"77","20141105","routine"
65181,"89","20160722","routine"
65181,"88","20150527","routine"
65181,"80","20140313","routine"
65228,"71","20150227","routine"
65228,"86","20140425","routine"
65238,"92","20161206","routine"
65238,"89","20160606","routine"
65238,"94","20150528","routine"
65238,"100","20140325","routine"
65241,"89","20151215","routine"
65241,"93","20150220","routine"
65241,"96","20140318","routine"
65245,"94","20150916","routine"
65245,"94","20141113","routine"
65248,"92","20150603","routine"
65248,"96","20140206","routine"
65260,"94","20160614","routine"
65260,"100","20140603","routine"
65265,"92","20150407","routine"
65265,"92","20140228","routine"
65267,"92","20161206","routine"
65267,"94","20160122","routine"
65270,"94","20160603","routine"
65270,"98","20140429","routine"
65271,"89","20161005","routine"
65271,"96","20150706","routine"
65271,"98","20140429","routine"
65277,"100","20161220","routine"
65277,"100","20150709","routine"
65277,"100","20140430","routine"
65283,"94","20161222","routine"
65283,"89","20160609","routine"
65283,"98","20150413","routine"
65283,"90","20140310","routine"
65291,"100","20160413","routine"
65291,"100","20140611","routine"
65337,"78","20160511","routine"
65337,"87","20141217","routine"
65337,"94","20140519","routine"
65348,"86","20160921","routine"
65348,"76","20160210","routine"
65348,"74","20150421","routine"
65350,"88","20160927","routine"
65350,"86","20151109","routine"
65350,"87","20140724","routine"
65350,"96","20140114","routine"
65358,"96","20160803","routine"
65358,"81","20141119","routine"
65358,"89","20140219","routine"
65363,"100","20161220","routine"
65363,"94","20150709","routine"
65363,"93","20140430","routine"
65369,"100","20160322","routine"
65369,"100","20150203","routine"
65369,"100","20140424","routine"
65371,"89","20160819","routine"
65371,"91","20150520","routine"
65375,"91","20160816","routine"
65375,"100","20150401","routine"
65375,"100","20140204","routine"
65377,"100","20161220","routine"
65377,"93","20150709","routine"
65377,"100","20140501","routine"
65380,"94","20140617","routine"
65382,"87","20160921","routine"
65382,"82","20140430","routine"
65383,"88","20161107","routine"
65383,"94","20141210","routine"
65383,"94","20140430","routine"
65384,"96","20161220","routine"
65384,"91","20150709","routine"
65384,"100","20140501","routine"
65392,"94","20151021","routine"
65392,"91","20150611","routine"
65392,"92","20140623","routine"
65392,"94","20140205","routine"
65396,"87","20140917","routine"
65396,"94","20140115","routine"
65412,"88","20160919","routine"
65412,"92","20150514","routine"
65415,"90","20160511","routine"
65415,"85","20141119","routine"
65415,"92","20140307","routine"
65425,"87","20160126","routine"
65425,"86","20141222","routine"
65425,"100","20140219","routine"
65427,"92","20160823","routine"
65427,"96","20150615","routine"
65427,"94","20140415","routine"
65442,"72","20160705","routine"
65442,"71","20150225","routine"
65463,"98","20140614","routine"
65463,"100","20140128","routine"
65468,"92","20160727","routine"
65468,"100","20150602","routine"
65468,"98","20140204","routine"
65479,"94","20160715","routine"
65479,"92","20150305","routine"
65479,"90","20140324","routine"
65485,"92","20160924","routine"
65485,"91","20150902","routine"
65485,"100","20140707","routine"
65485,"100","20140124","routine"
65487,"93","20160923","routine"
65487,"100","20140407","routine"
65529,"88","20150605","routine"
65529,"80","20150105","routine"
65529,"80","20140228","routine"
65531,"92","20160810","routine"
65531,"70","20140625","routine"
65549,"92","20160901","routine"
65549,"98","20160224","routine"
65549,"100","20150113","routine"
65549,"100","20140604","routine"
65554,"87","20160826","routine"
65554,"96","20160308","routine"
65554,"96","20150122","routine"
65554,"92","20140512","routine"
65561,"81","20161006","routine"
65561,"68","20160419","routine"
65561,"69","20141016","routine"
65561,"70","20140520","routine"
65580,"86","20160511","routine"
65580,"94","20140908","routine"
65580,"80","20140530","routine"
65582,"84","20160815","routine"
65582,"84","20160112","routine"
65582,"90","20150318","routine"
65582,"84","20140508","routine"
65602,"93","20150310","routine"
65602,"100","20140328","routine"
65614,"75","20140627","routine"
65622,"92","20161128","routine"
65622,"100","20150923","routine"
65622,"98","20141107","routine"
65622,"100","20140415","routine"
65624,"92","20160525","routine"
65624,"82","20150116","routine"
65624,"91","20140225","routine"
65624,"91","20140109","routine"
65635,"78","20160824","routine"
65635,"78","20150824","routine"
65635,"92","20140221","routine"
65649,"90","20161206","routine"
65649,"90","20160601","routine"
65649,"98","20150723","routine"
65649,"96","20140429","routine"
65672,"92","20161018","routine"
65672,"98","20160422","routine"
65672,"94","20151222","routine"
65672,"92","20141110","routine"
65672,"96","20140207","routine"
65673,"100","20160212","routine"
65673,"92","20141003","routine"
65673,"82","20140210","routine"
65674,"88","20150506","routine"
65674,"100","20140604","routine"
65676,"98","20160623","routine"
65676,"88","20150414","routine"
65677,"90","20160505","routine"
65677,"92","20150102","routine"
65677,"96","20140605","routine"
65679,"79","20161214","routine"
65679,"76","20160627","routine"
65679,"79","20150127","routine"
65679,"89","20140703","routine"
65679,"88","20140130","routine"
65688,"100","20160505","routine"
65688,"100","20141113","routine"
65692,"96","20160204","routine"
65692,"96","20140918","routine"
65692,"90","20140515","routine"
65695,"84","20151030","routine"
65695,"71","20150210","routine"
65695,"84","20140522","routine"
65695,"88","20140204","routine"
65704,"100","20160622","routine"
65724,"96","20161108","routine"
65724,"100","20151016","routine"
65724,"100","20140925","routine"
65724,"100","20140227","routine"
65725,"92","20161108","routine"
65725,"100","20151016","routine"
65725,"100","20140925","routine"
65725,"98","20140227","routine"
65754,"88","20160906","routine"
65754,"96","20150311","routine"
65754,"94","20140522","routine"
65761,"88","20141210","routine"
65761,"88","20140227","routine"
65770,"90","20151013","routine"
65770,"92","20150508","routine"
65770,"98","20140312","routine"
65791,"86","20161110","routine"
65791,"88","20160427","routine"
65791,"92","20140418","routine"
65795,"92","20161130","routine"
65795,"87","20160615","routine"
65795,"94","20160114","routine"
65795,"92","20140925","routine"
65795,"80","20140211","routine"
65813,"90","20150318","routine"
65813,"88","20140829","routine"
65813,"94","20140115","routine"
65819,"93","20150925","routine"
65819,"92","20150508","routine"
65819,"94","20140910","routine"
65819,"100","20140116","routine"
65820,"96","20161021","routine"
65820,"91","20160407","routine"
65820,"100","20150914","routine"
65820,"100","20140613","routine"
65820,"100","20140218","routine"
65824,"96","20160915","routine"
65824,"92","20150114","routine"
65824,"86","20140422","routine"
65826,"90","20161025","routine"
65826,"98","20151023","routine"
65826,"98","20141008","routine"
65826,"98","20131227","routine"
65829,"94","20160630","routine"
65830,"90","20160722","routine"
65830,"86","20150827","routine"
65830,"90","20140611","routine"
65831,"81","20160608","routine"
65831,"86","20141205","routine"
65831,"90","20140311","routine"
65833,"96","20160513","routine"
65833,"73","20150311","routine"
65833,"96","20140811","routine"
65834,"78","20160809","routine"
65834,"81","20150526","routine"
65834,"81","20140605","routine"
65852,"90","20160226","routine"
65852,"96","20150811","routine"
65852,"100","20140520","routine"
65856,"77","20160825","routine"
65856,"100","20150813","routine"
65856,"79","20140527","routine"
65857,"78","20160607","routine"
65857,"90","20150520","routine"
65857,"70","20140418","routine"
65860,"84","20160804","routine"
65860,"94","20150630","routine"
65860,"90","20140324","routine"
65872,"81","20151216","routine"
65872,"69","20151021","routine"
65872,"88","20140820","routine"
65873,"83","20160815","routine"
65873,"98","20150723","routine"
65873,"87","20140514","routine"
65893,"100","20160907","routine"
65893,"98","20160323","routine"
65893,"100","20150902","routine"
65893,"100","20150210","routine"
65893,"100","20140904","routine"
65893,"100","20140306","routine"
65895,"87","20160715","routine"
65895,"92","20150325","routine"
65895,"86","20141021","routine"
65895,"88","20140527","routine"
65895,"91","20140317","routine"
65896,"88","20160817","routine"
65896,"88","20141002","routine"
65896,"90","20140305","routine"
65898,"100","20161206","routine"
65898,"100","20151106","routine"
65898,"98","20141006","routine"
65900,"100","20150313","routine"
65900,"100","20140214","routine"
65901,"89","20160531","routine"
65901,"81","20141104","routine"
65902,"88","20150407","routine"
65906,"100","20160414","routine"
65906,"100","20151009","routine"
65906,"100","20141010","routine"
65906,"98","20140428","routine"
65912,"90","20150306","routine"
65912,"96","20140626","routine"
65925,"75","20160406","routine"
65925,"96","20150108","routine"
65925,"84","20140605","routine"
66173,"92","20160516","routine"
66173,"90","20150729","routine"
66173,"92","20140917","routine"
66173,"83","20140220","routine"
66185,"92","20160926","routine"
66185,"92","20140807","routine"
