"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"PR0027848","INTERCONTINENTAL HOTEL LOS ANGELES CENTURY CITY  - COPPER LOUNGE","2151 AVENUE OF THE STARS ","LOS ANGELES","CA","90067","34.0543856816","-118.4122458768","310-284-6500"
"PR0027871","CITY OF WALNUT CONCESSIONS","20633 SNOW CREEK DR ","WALNUT","CA","91789","","","909-595-7543"
"PR0028084","BEN & JERRY'S OF VALENCIA","23630 VALENCIA BLVD # C","VALENCIA","CA","91355","","",""
"PR0028142","EL JALISCO BAR","11611 S INGLEWOOD AVE ","HAWTHORNE","CA","90250","33.9290172526","-118.3614732076",""
"PR0028200","THE DAILY PINT","2310 PICO BLVD ","SANTA MONICA","CA","90405","34.0210849997","-118.4661888488",""
"PR0028221","THE EMBERS LOUNGE","11332 E WASHINGTON BLVD ","WHITTIER","CA","90606","33.9714615125","-118.0698209049",""
"PR0028311","STARBUCKS COFFEE #16890","6290 W HOLLYWOOD BLVD ","LOS ANGELES","CA","90028","34.1014605969","-118.3263934705","323-464-4601"
"PR0028338","KITTY KAT BAR","5728 S SANTA FE AVE ","HUNTINGTON PARK","CA","90255","33.9903343804","-118.2299424908",""
"PR0028495","STARBUCK'S COFFEE #5289","350 S GRAND AVE STE #B-5","LOS ANGELES","CA","90071","","",""
"PR0028504","PEET'S COFFEE & TEA #333","2649 PACIFIC COAST HWY ","TORRANCE","CA","90503","33.7921027398","-118.3309215569",""
"PR0028511","MONTEBELLO SENIOR CENTER","115 S TAYLOR AVE ","MONTEBELLO","CA","90640","34.0120903806","-118.1140645827","626-960-2995"
"PR0028571","THE FIFTH","4821 WHITSETT AVE ","VALLEY VILLAGE","CA","91607","34.1582885472","-118.4054009346",""
"PR0028652","AKBAR","4356 W SUNSET BLVD ","LOS ANGELES","CA","90029","34.0956425605","-118.2842818539",""
"PR0028728","ST. BERNARDINE CHURCH","24430 CALVERT ST ","WOODLAND HILLS","CA","91367","34.1827451192","-118.6571073646","818-888-8200"
"PR0028944","STARBUCK COFFEE #","6021 PACIFIC BLVD ","HUNTINGTON PARK","CA","90255","33.9867701893","-118.2259102842",""
"PR0029228","STARBUCKS","10716 E FIRESTONE BLVD ","NORWALK","CA","90650","33.9259686088","-118.1064016304",""
"PR0029301","THE COFFEE BEAN & TEA LEAF","445 N BEVERLY DR ","BEVERLY HILLS","CA","90210","34.0706806343","-118.4031731024",""
"PR0029435","STARBUCKS COFFEE","1318 HUNTINGTON DR ","SOUTH PASADENA","CA","91030","34.1042963473","-118.1528728754",""
"PR0029483","THE DRIFTERS","18240 SOLEDAD CANYON RD ","CANYON COUNTRY","CA","91387","34.4161409267","-118.4514123973",""
"PR0029692","BARNES & NOBLE BOOKSELLERS","21500 HAWTHORNE BLVD ","TORRANCE","CA","90503","33.8333064625","-118.3524748536","310-370-5552"
"PR0029827","THE COFFEE BEAN & TEA LEAF","11698 SAN VICENTE BLVD ","LOS ANGELES","CA","90049","34.0534413735","-118.4654006893",""
"PR0029828","CITY OF BELL GARDENS SENIOR","6722 CLARA ST ","BELL GARDENS","CA","90201","33.9610231512","-118.1461588990","562-334-1779"
"PR0029891","THE THREE CLUB","1123 N VINE ST ","LOS ANGELES","CA","90038","34.0913917679","-118.3268339675",""
"PR0029908","STARBUCKS COFFEE #6961","15355 SHERMAN WAY STE A","VAN NUYS","CA","91406","34.2013934075","-118.4680286681",""
"PR0029994","MABELS ROADHOUSE","26328 BOUQUET CANYON RD ","SANTA CLARITA","CA","91350","34.4231610848","-118.5404179454",""
"PR0030059","PICO BLVD #546","10911 W PICO BLVD ","LOS ANGELES","CA","90064","34.0396304517","-118.4300010282",""
"PR0030212","THE BRIG","1515 ABBOT KINNEY BLVD ","VENICE","CA","90291","33.9903044999","-118.4641510607",""
"PR0030285","COFFEE BEAN & TEA LEAF","20301 HAWTHORNE BLVD # A","TORRANCE","CA","90503","","",""
"PR0030377","SHOREBAR","112 W CHANNEL RD ","SANTA MONICA","CA","90402","34.0283457407","-118.5190199636",""
"PR0030442","MOM'S BAR","12238 SANTA MONICA BLVD ","LOS ANGELES","CA","90025","34.0397736650","-118.4647798523","310-820-6667"
"PR0030639","STARBUCKS COFFEE #5713","13431 WASHINGTON BLVD ","MARINA DEL REY","CA","90292","33.9913950690","-118.4465919938",""
"PR0030661","ANDAZ@MEZZANINE LEVEL","8401 W SUNSET BLVD ","WEST HOLLYWOOD","CA","90069","34.0953601494","-118.3732584930","323-785-6001"
"PR0030689","MONTEREY PARK LANGLEY SENIOR","400 W EMERSON AVE ","MONTEREY PARK","CA","91754","34.0657753070","-118.1283605292","626-214-9463"
"PR0030730","AMERICAN LEGION POST 46","5309 SEPULVEDA BLVD ","CULVER CITY","CA","90230","33.9963602494","-118.3968186173",""
"PR0030739","THE PROUD BIRD-EAST BALLROOM","11022 AVIATION BLVD ","LOS ANGELES","CA","90045","33.9396067981","-118.3715251617",""
"PR0030804","CATCH ONE (NORTH BAR)","4061 W PICO BLVD ","LOS ANGELES","CA","90019","34.0477180989","-118.3240448173",""
"PR0030992","STARBUCKS COFFEE #6613","13352 TELEGRAPH RD ","SANTA FE SPRINGS","CA","90670","33.9408044806","-118.0474945882",""
"PR0031033","STARBUCKS COFFEE #5698","1258 S LA BREA AVE ","LOS ANGELES","CA","90019","34.0516757955","-118.3440298660",""
"PR0031428","QUIET CANNON 7 BARS","901 VIA SAN CLEMENTE ","MONTEBELLO","CA","90640","","",""
"PR0031550","LAS PALOMAS BAR","7220 S WESTERN AVE ","LOS ANGELES","CA","90047","33.9738519038","-118.3087721898",""
"PR0031567","STARBUCK COFFEE","22435 VENTURA BLVD ","WOODLAND HILLS","CA","91364","34.1686123047","-118.6157484317","818-992-1730"
"PR0031630","STARBUCKS COFFEE #6672","12016 LAKEWOOD BLVD ","DOWNEY","CA","90242","33.9255144449","-118.1311711330",""
"PR0031705","STAR LITE CANTINA","11411 MOORPARK ST ","NORTH HOLLYWOOD","CA","91602","34.1505107325","-118.3796032467","818-766-5807"
"PR0031870","INSTANT REPLAY","21927 SATICOY ST ","CANOGA PARK","CA","91304","34.2084505832","-118.6054834798","818-712-0628"
"PR0031987","FLORES POOL HALL","114 E ANAHEIM ST ","WILMINGTON","CA","90744","33.7798825683","-118.2617776956",""
"PR0031995","PINK ELEPHANT BAR","2810 MAIN ST ","SANTA MONICA","CA","90405","33.9996896271","-118.4816765225",""
"PR0032057","ANTELOPEVALLEYCOUNTRYCLUBBAR","39800 COUNTRY CLUB DR ","PALMDALE","CA","93551","34.6074997622","-118.1391514502","661-947-3142"
"PR0032065","K-100 KARAOKE","7 N 3RD ST ","ALHAMBRA","CA","91801","34.0936986832","-118.1302845812",""
"PR0032300","THE COFFEE BEAN & TEA LEAF","1617 S PCH HWY STE 103","REDONDO BEACH","CA","90277","33.8197874992","-118.3853110708",""
"PR0032437","STARBUCKS COFFFEE","3620 ROSEMEAD BLVD ","ROSEMEAD","CA","91770","34.0744322982","-118.0728500953",""
"PR0032576","STARBUCKS COFFEE","39570 LOWES DR ","PALMDALE","CA","93550","34.6011808112","-118.1435490957",""
"PR0032605","SKIN GENTLEMAN'S LOUNGE","3388 S ROBERTSON BLVD ","LOS ANGELES","CA","90034","34.0287087238","-118.3906665308",""
"PR0032607","LUPILLO'S BAR","266 E VERNON AVE ","LOS ANGELES","CA","90011","34.0036527120","-118.2699030697",""
"PR0032685","THE SCENE","13307 SATICOY ST ","NORTH HOLLYWOOD","CA","91605","34.2084036634","-118.4226918099",""
"PR0032955","BIG FOOT LODGE","3172 LOS FELIZ BLVD ","LOS ANGELES","CA","90039","34.1235649040","-118.2679972200",""
"PR0033090","STARBUCKS COFFEE #5491","5301 W CENTINELA AVE ","LOS ANGELES","CA","90045","33.9775512486","-118.3718647617",""
"PR0033183","STARBUCKS COFFEE #8749","11979 E GARVEY AVE ","EL MONTE","CA","91732","34.0631380671","-118.0192413861",""
"PR0033203","STARBUCKS #5821","1303 HERMOSA AVE ","HERMOSA BEACH","CA","90254","33.8631121503","-118.4004360548",""
"PR0033205","THE GOOD NITE","10721 BURBANK BLVD ","NORTH HOLLYWOOD","CA","91601","34.1723350535","-118.3645002626",""
"PR0033231","EL AGUILA BAR","12236 E VALLEY BLVD ","EL MONTE","CA","91732","34.0598046537","-118.0144722624",""
"PR0033421","LONGO TOYOTA","3534 PECK RD ","EL MONTE","CA","91731","34.0706234222","-118.0202304661","626-452-0499"
"PR0033607","STARBUCKS CORPORATION #654","308 WILSHIRE BLVD ","SANTA MONICA","CA","90401","34.0183657437","-118.4990366250",""
"PR0033681","DH SPORTS LOUNGE","1000 E VICTORIA ST ","CARSON","CA","90747","33.8638784722","-118.2557488119","310-243-3814"
"PR0033734","THE COFFEE BEAN & TEA LEAF","380 SANTA MONICA PIER ","SANTA MONICA","CA","90401","34.0161805731","-118.4952589062",""
"PR0033810","STARBUCKS COFFEE #6431","28166 S WESTERN AVE ","SAN PEDRO","CA","90732","33.7633332356","-118.3112651518",""
"PR0033811","THE COFFEE VEAN & TEA LEAF","3435 WILSHIRE BLVD STE 141","LOS ANGELES","CA","90010","34.0619177017","-118.2986818342","213-608-0464"
"PR0033907","CAFE LA/STARBUCKS #8028","5155 STATE UNIVERSITY DR ","LOS ANGELES","CA","90032","34.0628953516","-118.1693599803","323-343-6793"
"PR0034030","COFFEE BEAN AND TEA LEAF","300 S LA CIENEGA BLVD ","LOS ANGELES","CA","90048","34.0730114064","-118.3762849816",""
"PR0034091","HOSPITALITY HOUSE KITCHEN","1418 DESCANSO DR ","LA CANADA FLINTRIDGE","CA","91011","34.2016852979","-118.2121446117",""
"PR0034128","STARBUCKS COFFEE #9746","1001 N SAN FERNANDO BLVD UNIT 120","BURBANK","CA","91504","34.1868477115","-118.3180154532",""
"PR0034399","MENCHIES  YOGURT SHERMAN OAK","13369 VENTURA BLVD ","SHERMAN OAKS","CA","91423","34.1470983176","-118.4246452505",""
"PR0034417","STARBUCKS COFFEE #6687","3931 W ARTESIA BLVD ","TORRANCE","CA","90504","33.8730667812","-118.3429752448",""
"PR0034632","THEATER FOUNDERS BAR, 0 FL","135 N GRAND AVE ","LOS ANGELES","CA","90012","34.0566642790","-118.2483528491",""
"PR0034737","SOUTHLAND","23900 CRENSHAW BLVD ","TORRANCE","CA","90505","33.8075647209","-118.3276448699","310-436-1400"
"PR0034862","COFFEE BEAN & TEA LEAF","3607 TROUSDALE PKWY ","LOS ANGELES","CA","90089","34.0202704220","-118.2854617835","213-740-2644"
"PR0035222","DESERT ROOM","1006 W GARDENA BLVD ","GARDENA","CA","90247","33.8813085433","-118.2916513519",""
"PR0035310","DUARTE SENIOR CENTER","1610 E HUNTINGTON DR ","DUARTE","CA","91010","34.1392545493","-117.9704591608","626-960-2995"
"PR0035626","INTELLIGENTSIA COFFEE","3922 W SUNSET BLVD ","LOS ANGELES","CA","90029","34.0920398405","-118.2802287191",""
"PR0035749","SALT CREEK GRILLE OUTDOOR BA","2015 E PARK PL ","EL SEGUNDO","CA","90245","33.9045022497","-118.3884316459",""
"PR0035906","GOLDEN HORSE PUB","1037 S BALDWIN AVE ","ARCADIA","CA","91007","34.1277183079","-118.0549253615","626-898-2177"
"PR0035941","SALAZAR PARK SENIOR FEEDING","3864 E WHITTIER BLVD ","LOS ANGELES","CA","90063","34.0237502563","-118.1898552608","626-960-2995"
"PR0036006","STARBUCKS COFFEE #9385","810 E VALLEY BLVD STE D","ALHAMBRA","CA","91801","34.0787584663","-118.1143430393",""
"PR0036127","STARBUCKS COFFEE #7972","2145 FOOTHILL BLVD STE #C","LA VERNE","CA","91750","","",""
"PR0036222","HAVANA HOUSE CIGANS & LOUNGE","7020 S GREENLEAF AVE ","WHITTIER","CA","90602","33.9783918025","-118.0369989978",""
"PR0036247","STARBUCKS COFFEE #17415","10601 E VALLEY BLVD # #A","EL MONTE","CA","91731","","","626-452-9250"
"PR0036250","CAMPERS CORNER BAR","724 E 7TH ST","LOS ANGELES","CA","90021","34.0395565324","-118.2454401251",""
"PR0036339","GREAT AWAKENING CAFE","4020 E LANCASTER BLVD ","LANCASTER","CA","93535","34.6953552634","-118.0568970599",""
"PR0036458","COFFEE BEAN AND TEA LEAF","3701 OCEAN VIEW BLVD STE A-2","MONTROSE","CA","91020","","",""
"PR0036513","CHARACTERS","276 E 1ST ST ","POMONA","CA","91766","34.0585758786","-117.7482449604",""
"PR0036652","COFFEE CONNECTION","3838 S CENTINELA AVE ","LOS ANGELES","CA","90066","34.0031454843","-118.4329266477","310-391-1380"
"PR0036771","STARBUCKS #5337","11280 W OLYMPIC BLVD ","LOS ANGELES","CA","90064","34.0382335365","-118.4406879177",""
"PR0036816","FLINTRIDGE BOOKSTORE & COFFE","1010 FOOTHILL BLVD ","LA CANADA FLINTRIDGE","CA","91011","34.2043327342","-118.2007533820",""
"PR0036955","THE FIRST CABIN","46 E HUNTINGTON DR ","ARCADIA","CA","91006","34.1397491310","-118.0293609509",""
"PR0036981","STARBUCK COFFEE #","9208 FLAIR DR STE A","EL MONTE","CA","91731","34.0717767720","-118.0671294101",""
"PR0037286","LOEWS HOLLYWOOD HOTEL LB BAR","1755 N HIGHLAND AVE ","LOS ANGELES","CA","90028","34.1032502717","-118.3389747973","323-491-1040"
"PR0037292","STARBUCKS COFFEE #6849","25348 CRENSHAW BLVD ","TORRANCE","CA","90505","33.7936710201","-118.3300642100",""
"PR0037315","BOTTOMS UP BAR;ENTERTAINMENT","9080 ARTESIA BLVD ","BELLFLOWER","CA","90706","33.8746393278","-118.1401931950",""
"PR0037385","THE PLAYBOY","14268 E NELSON AVE ","LA PUENTE","CA","91746","34.0407050934","-117.9774093011","626-968-8142"
"PR0037552","SATARBUCKS #5880","14540 BALDWIN PARK TOWNE CTR # #A","BALDWIN PARK","CA","91706","","",""
"PR0037617","LITTLE BAR","757 S LA BREA AVE ","LOS ANGELES","CA","90036","34.0607193337","-118.3448014013",""
"PR0038019","THIRD FLOOR BAR","538 S FLOWER ST","LOS ANGELES","CA","90071","34.0504408571","-118.2569290990",""
"PR0038058","C & M CAFE","5905 WILSHIRE BLVD ","LOS ANGELES","CA","90036","34.0628232386","-118.3579284602",""
"PR0038322","PENINSULA CLUB BAR","9882 S SANTA MONICA BLVD","BEVERLY HILLS","CA","90212","34.0657143525","-118.4105904209",""
"PR0038341","THE COFFEE BEAN & TEA LEAF","19732 VENTURA BLVD ","WOODLAND HILLS","CA","91364","34.1722579923","-118.5634124148",""
"PR0038605","AJ'S IRISH HARP","16683 S PARAMOUNT BLVD ","PARAMOUNT","CA","90723","33.8821118911","-118.1603525520",""
"PR0038725","BLACK LIGHT","1159 N WESTERN AVE ","LOS ANGELES","CA","90029","34.0921278062","-118.3093614897",""
"PR0038737","THE COFFEE BEAN & TEA LEAF","7915 W SUNSET BLVD ","LOS ANGELES","CA","90046","34.0981885786","-118.3625315977",""
"PR0038773","COFFEE BEAN & TEA LEAF","4444 N LANKERSHIM BLVD ","NORTH HOLLYWOOD","CA","91602","34.1516926694","-118.3664227385",""
"PR0038993","COFFEE BEAN & TEA LEAF","8328 WILSHIRE BLVD ","BEVERLY HILLS","CA","90211","34.0639199196","-118.3725164812","323-852-9988"
"PR0039029","SNUG HARBOR","5520 E DEL AMO BLVD ","LAKEWOOD","CA","90713","33.8465823011","-118.1242253950",""
"PR0039061","STARBUCKS COFFEE # 11031","101 N BARRANCA ST ","WEST COVINA","CA","91791","34.0717732055","-117.8814172031","626-966-5841"
"PR0039140","NUEVO JALISCO BAR","245 S MAIN ST ","LOS ANGELES","CA","90012","34.0502769928","-118.2453973332",""
"PR0039185","SKYBAR","8440 W SUNSET BLVD ","WEST HOLLYWOOD","CA","90069-1912","34.0944708487","-118.3743408735",""
"PR0039189","SHORT STOP SEAFOOD BAR","9322 VALLEY BLVD","ROSEMEAD","CA","91770","","",""
"PR0039213","C4 CAFE.COM","109 N YALE AVE #R","CLAREMONT","CA","91711","","","909-624-1184"
"PR0039298","STARBUCKS S#13286","4430 E YORK BLVD #A","LOS ANGELES","CA","90041","","","323-340-8059"
"PR0039383","STARBUCKS COFFEE # 11868","438 S GAFFEY ST ","SAN PEDRO","CA","90731","33.7398017904","-118.2921472137","310-519-3496"
"PR0039513","THE TRAP","2822 E AVENUE I ","LANCASTER","CA","93535","34.7042260567","-118.0789839031","661-946-2916"
"PR0039542","STARBUCK 6577","735 S FIGUEROA ST STE 308","LOS ANGELES","CA","90017","34.0487735238","-118.2607665941",""
"PR0039546","MAIN LOUNGE","2941 MAIN ST ","SANTA MONICA","CA","90405","33.9989236120","-118.4798812398","310-396-6678"
"PR0039637","THE  BLACK BOAR","1630 COLORADO BLVD ","LOS ANGELES","CA","90041","34.1392671705","-118.2020794076",""
"PR0039787","LADERA SR D COMMUNITY CENTER","4750 W 62ND ST ","LOS ANGELES","CA","90056","33.9839226769","-118.3593080659","310-412-5338"
"PR0039855","THE BLVD","4537 E WHITTIER BLVD ","LOS ANGELES","CA","90022","34.0232214036","-118.1696523261",""
"PR0039930","STARBUCKS","1700 N VERMONT AVE ","LOS ANGELES","CA","90027","34.1019063541","-118.2915850368",""
"PR0039969","TRADER VIC'S LOUNGE","9876 WILSHIRE BLVD ","BEVERLY HILLS","CA","90210","34.0663468564","-118.4129952983","310-285-1334"
"PR0039991","SAO LANG","737 E VALLEY BLVD ","SAN GABRIEL","CA","91776","34.0802727894","-118.0914436193","626-571-0573"
"PR0040031","THE COFFEE BEAN AND TEA LEAF","16101 VENTURA BLVD STE 180","ENCINO","CA","91436","34.1565846128","-118.4838209709",""
"PR0040067","THE CANDY CAT","21625 DEVONSHIRE ST ","CHATSWORTH","CA","91311","34.2573961901","-118.6012201009",""
"PR0040088","LEE'S COCKTAILS","17040 DEVONSHIRE ST ","NORTHRIDGE","CA","91325","34.2573607437","-118.5037996484",""
"PR0040109","STARBUCKS COFFEE COMPANY","1258 W REDONDO BEACH BLVD B","EL SEGUNDO","CA","90245","","","310-532-2262"
"PR0040257","NADEAU CAFE","1880 NADEAU ST ","LOS ANGELES","CA","90001","33.9672371278","-118.2390594926",""
"PR0040533","GRIFFINS OF KINSALE","1007 MISSION ST ","SOUTH PASADENA","CA","91030","34.1156113314","-118.1569068902","626-799-0926"
"PR0040721","STARBUCKS COFFEE #9545","4724 1/2 ADMIRALTY WAY ","MARINA DEL REY","CA","90292","33.9792325142","-118.4394508282",""
"PR0040862","ARCLIGHT CINEMAS BAR","15301 VENTURA BLVD # 300","SHERMAN OAKS","CA","91403","","",""
"PR0040927","SILLY'S","20160 ROSCOE BLVD ","WINNETKA","CA","91306","34.2199993897","-118.5732219968","818-349-4055"
"PR0041008","STARBUCKS COFFEE 13397","1149 S HILL ST ","LOS ANGELES","CA","90015","34.0392557197","-118.2609928754","213-749-0487"
"PR0041077","PEET'S COFFEE & TEA","258 S BEVERLY DR ","BEVERLY HILLS","CA","90212","34.0629155951","-118.3987221705",""
"PR0041115","STARBUCKS COFFEE # 10182","23790 NEWHALL AVE ","NEWHALL","CA","91321","34.3723293902","-118.5170179043","661-255-8602"
"PR0041447","THE DRAWING ROOM","1800 N HILLHURST AVE ","LOS ANGELES","CA","90027","34.1037321204","-118.2872428611",""
"PR0041501","ZANZABUKU SPORTS LOUNGE","4825 N PARAMOUNT BLVD ","LAKEWOOD","CA","90712","33.8462443237","-118.1603477098",""
"PR0041551","STARBUCK COFFEE #5759","22815 VICTORY BLVD ","WEST HILLS","CA","91307","34.1866128468","-118.6242587192",""
"PR0041598","DOUBLE TREE HOTEL/JAZZ LOFT","1707 4TH ST ","SANTA MONICA","CA","90401","34.0116185874","-118.4893157433",""
"PR0041630","STARBUCKS COFFEE #5789","24802 ORCHARD VILLAGE RD","NEWHALL","CA","91355","34.3803391547","-118.5405270446","661-799-7898"
"PR0041744","PURPLE ORCHID","221 RICHMOND ST ","EL SEGUNDO","CA","90245","33.9184943868","-118.4174717917",""
"PR0041933","STARBUCKS COFFEE","8620 GARFIELD AVE # 102","SOUTH GATE","CA","90280","33.9526668707","-118.1639530949","562-806-8009"
"PR0041936","STARBUCKS COFFEE","13001 E ROSECRANS AVE ","NORWALK","CA","90650","33.9026961491","-118.0549609527","562-802-3103"
"PR0042065","ERIKA'S PALACE","763 S KERN AVE ","LOS ANGELES","CA","90022","34.0237219855","-118.1654268013",""
"PR0042143","VERDUGO","3408 VERDUGO RD ","LOS ANGELES","CA","90065","34.1138902258","-118.2350778660",""
"PR0042167","THE GODMOTHER'S SALOON","302 W 7TH ST ","SAN PEDRO","CA","90731","33.7379928571","-118.2837028312","310-422-4581"
"PR0042230","GILLIGANS","2959 HONOLULU AVE ","LA CRESCENTA","CA","91214","34.2140218784","-118.2435036236","818-249-9075"
"PR0042242","THE COFFEE BEAN & TEA LEAF","1500 WESTWOOD BLVD ","LOS ANGELES","CA","90024","34.0540070239","-118.4404047299",""
"PR0042284","EL PRADO","1805 W SUNSET BLVD ","LOS ANGELES","CA","90026","34.0778999871","-118.2594702284",""
"PR0042327","LA REYNA","15007 E RAMONA BLVD ","BALDWIN PARK","CA","91706","34.0890155679","-117.9507553545",""
"PR0042389","MILO'S PLACE","10070 MILLS AVE ","WHITTIER","CA","90604","33.9417448268","-118.0295734571",""
"PR0042487","STARBUCKS COFFEE","5378 W ROSECRANS AVE ","HAWTHORNE","CA","90250","33.9017060788","-118.3738661981",""
"PR0042502","CLUB TEE GEE","3208 GLENDALE BLVD ","LOS ANGELES","CA","90039","34.1176867870","-118.2608029748",""
"PR0042609","STARBUCK COFFEE #5793","2919 LOS FELIZ BLVD STE E-6","LOS ANGELES","CA","90039","34.1265629478","-118.2633321095",""
"PR0042830","STARBUCKS COFFEE CO 647","2525 WILSHIRE BLVD ","SANTA MONICA","CA","90403","34.0360633098","-118.4778874941",""
"PR0042877","CAFE/BAR BLVD.","10730 VENTURA BLVD ","STUDIO CITY","CA","91604","34.1383726656","-118.3653600647","818-623-9100"
"PR0042899","THE COFFEE BEAN & TEA LEAF","1590 ROSECRANS AVE STE #T","MANHATTAN BEACH","CA","90266","","","310-536-0045"
"PR0042958","BERT'S MEGA BREW","1151 N AZUSA AVE ","COVINA","CA","91722","34.1009793741","-117.9090560203",""
"PR0043023","MANDRAKE","2692 S LA CIENEGA BLVD ","LOS ANGELES","CA","90034","34.0337803369","-118.3761030463",""
"PR0043053","RENDEZVOUS LOUNGE BAR","120 S LOS ANGELES ST ","LOS ANGELES","CA","90012","34.0509199582","-118.2426241615","213-473-1447"
"PR0043397","KEYSTONE LOUNGE","11459 E IMPERIAL HWY ","NORWALK","CA","90650","33.9180395096","-118.0889053297",""
"PR0043500","TIERRA MIA COFFEE COMPANY","6706 PACIFIC BLVD ","HUNTINGTON PARK","CA","90255","33.9784138947","-118.2249945276",""
"PR0043524","COFFEE BEAN & TEA LEAF","24201 VALENCIA BLVD STE 3648","VALENCIA","CA","91355","34.4160588947","-118.5576633635","661-291-1134"
"PR0043786","THE WET SPOT","8237 CANOGA AVE ","CANOGA PARK","CA","91304","34.2192248981","-118.5976928194",""
"PR0043849","DOC'S INN","23912 LYONS AVE ","NEWHALL","CA","91321","34.3787490793","-118.5527687079",""
